Data,Time,Date
"Channel2:28",18:14:42.7090,26/2/2022
"Channel1:26",18:14:42.7090,26/2/2022
"Channel2:26",18:14:42.7090,26/2/2022
"Channel1:24",18:14:42.7090,26/2/2022
"Channel2:29",18:14:42.7090,26/2/2022
"Channel1:1023",18:14:42.7090,26/2/2022
"Channel2:26",18:14:42.7090,26/2/2022
"Channel1:1023",18:14:42.7090,26/2/2022
"Channel2:28",18:14:42.7090,26/2/2022
"Channel1:1023",18:14:42.7090,26/2/2022
"Channel2:28",18:14:42.7090,26/2/2022
"Channel1:1023",18:14:42.7090,26/2/2022
"Channel2:25",18:14:42.7090,26/2/2022
"Channel1:1023",18:14:42.7090,26/2/2022
"Channel2:25",18:14:42.7090,26/2/2022
"Channel1:26",18:14:42.7090,26/2/2022
"Channel2:26",18:14:42.7090,26/2/2022
"Channel1:26",18:14:42.7090,26/2/2022
"Channel2:26",18:14:42.7090,26/2/2022
"Channel1:25",18:14:42.7090,26/2/2022
"Channel2:27",18:14:42.7090,26/2/2022
"Channel1:26",18:14:42.7090,26/2/2022
"Channel2:26",18:14:42.7090,26/2/2022
"Channel1:24",18:14:42.7090,26/2/2022
"Channel2:28",18:14:42.7090,26/2/2022
"Channel1:1023",18:14:42.7090,26/2/2022
"Channel2:25",18:14:42.7090,26/2/2022
"Channel1:1023",18:14:42.7090,26/2/2022
"Channel2:27",18:14:42.7090,26/2/2022
"Channel1:1023",18:14:42.7090,26/2/2022
"Channel2:27",18:14:42.7090,26/2/2022
"Channel1:1023",18:14:42.7090,26/2/2022
"Channel2:28",18:14:42.7090,26/2/2022
"Channel1:1023",18:14:42.7090,26/2/2022
"Channel2:27",18:14:42.7090,26/2/2022
"Channel1:25",18:14:42.7090,26/2/2022
"Channel2:28",18:14:42.7090,26/2/2022
"Channel1:23",18:14:42.7090,26/2/2022
"Channel2:26",18:14:42.7090,26/2/2022
"Channel1:24",18:14:42.7107,26/2/2022
"Channel2:24",18:14:42.7107,26/2/2022
"Channel1:25",18:14:42.7107,26/2/2022
"Channel2:27",18:14:42.7107,26/2/2022
"Channel1:25",18:14:42.7107,26/2/2022
"Channel2:25",18:14:42.7107,26/2/2022
"Channel1:1023",18:14:42.7107,26/2/2022
"Channel2:27",18:14:42.7107,26/2/2022
"Channel1:1023",18:14:42.7107,26/2/2022
"Channel2:28",18:14:42.7107,26/2/2022
"Channel1:1023",18:14:42.7107,26/2/2022
"Channel2:26",18:14:42.7107,26/2/2022
"Channel1:1023",18:14:42.7107,26/2/2022
"Channel2:30",18:14:42.7107,26/2/2022
"Channel1:1023",18:14:42.7107,26/2/2022
"Channel2:29",18:14:42.7107,26/2/2022
"Channel1:25",18:14:42.7107,26/2/2022
"Channel2:28",18:14:42.7107,26/2/2022
"Channel1:25",18:14:42.7107,26/2/2022
"Channel2:26",18:14:42.7107,26/2/2022
"Channel1:26",18:14:42.7107,26/2/2022
"Channel2:25",18:14:42.7107,26/2/2022
"Channel1:24",18:14:42.7107,26/2/2022
"Channel2:25",18:14:42.7107,26/2/2022
"Channel1:25",18:14:42.7107,26/2/2022
"Channel2:26",18:14:42.7107,26/2/2022
"Channel1:1023",18:14:42.7107,26/2/2022
"Channel2:26",18:14:42.7107,26/2/2022
"Channel1:1023",18:14:42.7107,26/2/2022
"Channel2:30",18:14:42.7107,26/2/2022
"Channel1:1023",18:14:42.7107,26/2/2022
"Channel2:27",18:14:42.7107,26/2/2022
"Channel1:1023",18:14:42.7107,26/2/2022
"Channel2:28",18:14:42.7107,26/2/2022
"Channel1:1023",18:14:42.7107,26/2/2022
"Channel2:30",18:14:42.7107,26/2/2022
"Channel1:27",18:14:42.7107,26/2/2022
"Channel2:27",18:14:42.7107,26/2/2022
"Channel1:24",18:14:42.7107,26/2/2022
"Channel2:27",18:14:42.7107,26/2/2022
"Channel1:21",18:14:42.7107,26/2/2022
"Channel2:27",18:14:42.7107,26/2/2022
"Channel1:26",18:14:42.7107,26/2/2022
"Channel2:25",18:14:42.7107,26/2/2022
"Channel1:23",18:14:42.7107,26/2/2022
"Channel2:25",18:14:42.7107,26/2/2022
"Channel1:1023",18:14:42.7107,26/2/2022
"Channel2:26",18:14:42.7107,26/2/2022
"Channel1:1023",18:14:42.7107,26/2/2022
"Channel2:29",18:14:42.7107,26/2/2022
"Channel1:1023",18:14:42.7107,26/2/2022
"Channel2:26",18:14:42.7107,26/2/2022
"Channel1:1023",18:14:42.7107,26/2/2022
"Channel2:28",18:14:42.7107,26/2/2022
"Channel1:1023",18:14:42.7107,26/2/2022
"Channel2:25",18:14:42.7107,26/2/2022
"Channel1:28",18:14:42.7107,26/2/2022
"Channel2:26",18:14:42.7107,26/2/2022
"Channel1:25",18:14:42.7107,26/2/2022
"Channel2:24",18:14:42.7107,26/2/2022
"Channel1:23",18:14:42.7107,26/2/2022
"Channel2:29",18:14:42.7107,26/2/2022
"Channel1:25",18:14:42.7107,26/2/2022
"Channel2:26",18:14:42.7107,26/2/2022
"Channel1:26",18:14:42.7107,26/2/2022
"Channel2:27",18:14:42.7107,26/2/2022
"Channel1:518",18:14:42.7107,26/2/2022
"Channel2:28",18:14:42.7107,26/2/2022
"Channel1:1023",18:14:42.7107,26/2/2022
"Channel2:28",18:14:42.7107,26/2/2022
"Channel1:1023",18:14:42.7107,26/2/2022
"Channel2:28",18:14:42.7107,26/2/2022
"Channel1:1023",18:14:42.7107,26/2/2022
"Channel2:27",18:14:42.7107,26/2/2022
"Channel1:1023",18:14:42.7107,26/2/2022
"Channel2:28",18:14:42.7107,26/2/2022
"Channel1:1023",18:14:42.7107,26/2/2022
"Channel2:28",18:14:42.7107,26/2/2022
"Channel1:26",18:14:42.7123,26/2/2022
"Channel2:27",18:14:42.7123,26/2/2022
"Channel1:25",18:14:42.7123,26/2/2022
"Channel2:24",18:14:42.7123,26/2/2022
"Channel1:22",18:14:42.7123,26/2/2022
"Channel2:27",18:14:42.7123,26/2/2022
"Channel1:24",18:14:42.7123,26/2/2022
"Channel2:26",18:14:42.7123,26/2/2022
"Channel1:24",18:14:42.7123,26/2/2022
"Channel2:27",18:14:42.7123,26/2/2022
"Channel1:1023",18:14:42.7123,26/2/2022
"Channel2:28",18:14:42.7123,26/2/2022
"Channel1:1023",18:14:42.7123,26/2/2022
"Channel2:27",18:14:42.7123,26/2/2022
"Channel1:1023",18:14:42.7123,26/2/2022
"Channel2:26",18:14:42.7123,26/2/2022
"Channel1:1023",18:14:42.7123,26/2/2022
"Channel2:28",18:14:42.7123,26/2/2022
"Channel1:1023",18:14:42.7123,26/2/2022
"Channel2:28",18:14:42.7123,26/2/2022
"Channel1:24",18:14:42.7123,26/2/2022
"Channel2:27",18:14:42.7123,26/2/2022
"Channel1:25",18:14:42.7123,26/2/2022
"Channel2:1015",18:14:42.7123,26/2/2022
"Channel1:26",18:14:42.7123,26/2/2022
"Channel2:1016",18:14:42.7123,26/2/2022
"Channel1:25",18:14:42.7123,26/2/2022
"Channel2:26",18:14:42.7123,26/2/2022
"Channel1:25",18:14:42.7123,26/2/2022
"Channel2:26",18:14:42.7123,26/2/2022
"Channel1:1023",18:14:42.7123,26/2/2022
"Channel2:26",18:14:42.7123,26/2/2022
"Channel1:1023",18:14:42.7123,26/2/2022
"Channel2:29",18:14:42.7123,26/2/2022
"Channel1:1023",18:14:42.7123,26/2/2022
"Channel2:28",18:14:42.7123,26/2/2022
"Channel1:1023",18:14:42.7123,26/2/2022
"Channel2:26",18:14:42.7123,26/2/2022
"Channel1:1023",18:14:42.7123,26/2/2022
"Channel2:25",18:14:42.7123,26/2/2022
"Channel1:25",18:14:42.7123,26/2/2022
"Channel2:29",18:14:42.7123,26/2/2022
"Channel1:26",18:14:42.7123,26/2/2022
"Channel2:27",18:14:42.7123,26/2/2022
"Channel1:25",18:14:42.7123,26/2/2022
"Channel2:25",18:14:42.7123,26/2/2022
"Channel1:24",18:14:42.7123,26/2/2022
"Channel2:27",18:14:42.7123,26/2/2022
"Channel1:24",18:14:42.7123,26/2/2022
"Channel2:26",18:14:42.7123,26/2/2022
"Channel1:1023",18:14:42.7123,26/2/2022
"Channel2:29",18:14:42.7123,26/2/2022
"Channel1:1023",18:14:42.7123,26/2/2022
"Channel2:28",18:14:42.7123,26/2/2022
"Channel1:1023",18:14:42.7123,26/2/2022
"Channel2:29",18:14:42.7123,26/2/2022
"Channel1:1023",18:14:42.7123,26/2/2022
"Channel2:28",18:14:42.7123,26/2/2022
"Channel1:1023",18:14:42.7123,26/2/2022
"Channel2:26",18:14:42.7123,26/2/2022
"Channel1:29",18:14:42.7123,26/2/2022
"Channel2:27",18:14:42.7123,26/2/2022
"Channel1:26",18:14:42.7123,26/2/2022
"Channel2:26",18:14:42.7123,26/2/2022
"Channel1:26",18:14:42.7123,26/2/2022
"Channel2:27",18:14:42.7123,26/2/2022
"Channel1:24",18:14:42.7123,26/2/2022
"Channel2:26",18:14:42.7123,26/2/2022
"Channel1:24",18:14:42.7123,26/2/2022
"Channel2:28",18:14:42.7123,26/2/2022
"Channel1:1023",18:14:42.7123,26/2/2022
"Channel2:28",18:14:42.7123,26/2/2022
"Channel1:1023",18:14:42.7140,26/2/2022
"Channel2:28",18:14:42.7140,26/2/2022
"Channel1:1023",18:14:42.7140,26/2/2022
"Channel2:28",18:14:42.7140,26/2/2022
"Channel1:1023",18:14:42.7140,26/2/2022
"Channel2:27",18:14:42.7140,26/2/2022
"Channel1:1023",18:14:42.7140,26/2/2022
"Channel2:28",18:14:42.7140,26/2/2022
"Channel1:25",18:14:42.7140,26/2/2022
"Channel2:25",18:14:42.7140,26/2/2022
"Channel1:25",18:14:42.7140,26/2/2022
"Channel2:28",18:14:42.7140,26/2/2022
"Channel1:23",18:14:42.7140,26/2/2022
"Channel2:26",18:14:42.7140,26/2/2022
"Channel1:24",18:14:42.7140,26/2/2022
"Channel2:26",18:14:42.7140,26/2/2022
"Channel1:26",18:14:42.7140,26/2/2022
"Channel2:28",18:14:42.7140,26/2/2022
"Channel1:1023",18:14:42.7140,26/2/2022
"Channel2:28",18:14:42.7140,26/2/2022
"Channel1:1023",18:14:42.7140,26/2/2022
"Channel2:28",18:14:42.7140,26/2/2022
"Channel1:1023",18:14:42.7140,26/2/2022
"Channel2:29",18:14:42.7140,26/2/2022
"Channel1:1023",18:14:42.7140,26/2/2022
"Channel2:27",18:14:42.7140,26/2/2022
"Channel1:1023",18:14:42.7140,26/2/2022
"Channel2:29",18:14:42.7140,26/2/2022
"Channel1:275",18:14:42.7140,26/2/2022
"Channel2:29",18:14:42.7140,26/2/2022
"Channel1:22",18:14:42.7140,26/2/2022
"Channel2:26",18:14:42.7140,26/2/2022
"Channel1:24",18:14:42.7140,26/2/2022
"Channel2:28",18:14:42.7140,26/2/2022
"Channel1:22",18:14:42.7140,26/2/2022
"Channel2:27",18:14:42.7140,26/2/2022
"Channel1:26",18:14:42.7140,26/2/2022
"Channel2:26",18:14:42.7140,26/2/2022
"Channel1:27",18:14:42.7140,26/2/2022
"Channel2:26",18:14:42.7140,26/2/2022
"Channel1:1023",18:14:42.7140,26/2/2022
"Channel2:28",18:14:42.7140,26/2/2022
"Channel1:1023",18:14:42.7140,26/2/2022
"Channel2:28",18:14:42.7140,26/2/2022
"Channel1:1023",18:14:42.7140,26/2/2022
"Channel2:26",18:14:42.7140,26/2/2022
"Channel1:1023",18:14:42.7140,26/2/2022
"Channel2:28",18:14:42.7140,26/2/2022
"Channel1:1023",18:14:42.7140,26/2/2022
"Channel2:29",18:14:42.7140,26/2/2022
"Channel1:25",18:14:42.7140,26/2/2022
"Channel2:26",18:14:42.7140,26/2/2022
"Channel1:24",18:14:42.7140,26/2/2022
"Channel2:25",18:14:42.7140,26/2/2022
"Channel1:25",18:14:42.7140,26/2/2022
"Channel2:27",18:14:42.7140,26/2/2022
"Channel1:25",18:14:42.7140,26/2/2022
"Channel2:26",18:14:42.7140,26/2/2022
"Channel1:24",18:14:42.7140,26/2/2022
"Channel2:27",18:14:42.7140,26/2/2022
"Channel1:1023",18:14:42.7140,26/2/2022
"Channel2:25",18:14:42.7140,26/2/2022
"Channel1:1023",18:14:42.7140,26/2/2022
"Channel2:27",18:14:42.7140,26/2/2022
"Channel1:1023",18:14:42.7140,26/2/2022
"Channel2:28",18:14:42.7140,26/2/2022
"Channel1:1023",18:14:42.7140,26/2/2022
"Channel2:28",18:14:42.7140,26/2/2022
"Channel1:1023",18:14:42.7140,26/2/2022
"Channel2:27",18:14:42.7140,26/2/2022
"Channel1:26",18:14:42.7140,26/2/2022
"Channel2:26",18:14:42.7140,26/2/2022
"Channel1:25",18:14:42.7140,26/2/2022
"Channel2:26",18:14:42.7140,26/2/2022
"Channel1:25",18:14:42.7140,26/2/2022
"Channel2:28",18:14:42.7140,26/2/2022
"Channel1:25",18:14:42.7140,26/2/2022
"Channel2:29",18:14:42.7140,26/2/2022
"Channel1:26",18:14:42.7157,26/2/2022
"Channel2:27",18:14:42.7157,26/2/2022
"Channel1:1023",18:14:42.7157,26/2/2022
"Channel2:28",18:14:42.7157,26/2/2022
"Channel1:1023",18:14:42.7157,26/2/2022
"Channel2:28",18:14:42.7157,26/2/2022
"Channel1:1023",18:14:42.7157,26/2/2022
"Channel2:29",18:14:42.7157,26/2/2022
"Channel1:1023",18:14:42.7157,26/2/2022
"Channel2:28",18:14:42.7157,26/2/2022
"Channel1:1023",18:14:42.7157,26/2/2022
"Channel2:27",18:14:42.7157,26/2/2022
"Channel1:25",18:14:42.7157,26/2/2022
"Channel2:27",18:14:42.7157,26/2/2022
"Channel1:24",18:14:42.7157,26/2/2022
"Channel2:25",18:14:42.7157,26/2/2022
"Channel1:24",18:14:42.7157,26/2/2022
"Channel2:28",18:14:42.7157,26/2/2022
"Channel1:26",18:14:42.7157,26/2/2022
"Channel2:26",18:14:42.7157,26/2/2022
"Channel1:24",18:14:42.7157,26/2/2022
"Channel2:27",18:14:42.7157,26/2/2022
"Channel1:1023",18:14:42.7157,26/2/2022
"Channel2:25",18:14:42.7157,26/2/2022
"Channel1:1023",18:14:42.7157,26/2/2022
"Channel2:29",18:14:42.7157,26/2/2022
"Channel1:1023",18:14:42.7157,26/2/2022
"Channel2:28",18:14:42.7157,26/2/2022
"Channel1:1023",18:14:42.7157,26/2/2022
"Channel2:29",18:14:42.7157,26/2/2022
"Channel1:1023",18:14:42.7157,26/2/2022
"Channel2:29",18:14:42.7157,26/2/2022
"Channel1:25",18:14:42.7157,26/2/2022
"Channel2:26",18:14:42.7157,26/2/2022
"Channel1:26",18:14:42.7157,26/2/2022
"Channel2:28",18:14:42.7157,26/2/2022
"Channel1:25",18:14:42.7157,26/2/2022
"Channel2:24",18:14:42.7157,26/2/2022
"Channel1:24",18:14:42.7157,26/2/2022
"Channel2:28",18:14:42.7157,26/2/2022
"Channel1:22",18:14:42.7157,26/2/2022
"Channel2:28",18:14:42.7157,26/2/2022
"Channel1:1023",18:14:42.7157,26/2/2022
"Channel2:29",18:14:42.7157,26/2/2022
"Channel1:1023",18:14:42.7157,26/2/2022
"Channel2:29",18:14:42.7157,26/2/2022
"Channel1:1023",18:14:42.7157,26/2/2022
"Channel2:27",18:14:42.7157,26/2/2022
"Channel1:1023",18:14:42.7157,26/2/2022
"Channel2:27",18:14:42.7157,26/2/2022
"Channel1:1023",18:14:42.7157,26/2/2022
"Channel2:28",18:14:42.7157,26/2/2022
"Channel1:27",18:14:42.7157,26/2/2022
"Channel2:28",18:14:42.7157,26/2/2022
"Channel1:25",18:14:42.7157,26/2/2022
"Channel2:26",18:14:42.7157,26/2/2022
"Channel1:25",18:14:42.7157,26/2/2022
"Channel2:24",18:14:42.7157,26/2/2022
"Channel1:26",18:14:42.7157,26/2/2022
"Channel2:26",18:14:42.7157,26/2/2022
"Channel1:23",18:14:42.7157,26/2/2022
"Channel2:26",18:14:42.7157,26/2/2022
"Channel1:1023",18:14:42.7157,26/2/2022
"Channel2:27",18:14:42.7157,26/2/2022
"Channel1:1023",18:14:42.7157,26/2/2022
"Channel2:28",18:14:42.7157,26/2/2022
"Channel1:1023",18:14:42.7157,26/2/2022
"Channel2:27",18:14:42.7157,26/2/2022
"Channel1:1023",18:14:42.7157,26/2/2022
"Channel2:29",18:14:42.7157,26/2/2022
"Channel1:1023",18:14:42.7157,26/2/2022
"Channel2:28",18:14:42.7157,26/2/2022
"Channel1:1023",18:14:42.7157,26/2/2022
"Channel2:27",18:14:42.7157,26/2/2022
"Channel1:23",18:14:42.7157,26/2/2022
"Channel2:28",18:14:42.7157,26/2/2022
"Channel1:26",18:14:42.7157,26/2/2022
"Channel2:25",18:14:42.7157,26/2/2022
"Channel1:26",18:14:42.7174,26/2/2022
"Channel2:27",18:14:42.7174,26/2/2022
"Channel1:26",18:14:42.7174,26/2/2022
"Channel2:26",18:14:42.7174,26/2/2022
"Channel1:26",18:14:42.7174,26/2/2022
"Channel2:24",18:14:42.7174,26/2/2022
"Channel1:1023",18:14:42.7174,26/2/2022
"Channel2:26",18:14:42.7174,26/2/2022
"Channel1:1023",18:14:42.7174,26/2/2022
"Channel2:27",18:14:42.7174,26/2/2022
"Channel1:1023",18:14:42.7174,26/2/2022
"Channel2:28",18:14:42.7174,26/2/2022
"Channel1:1023",18:14:42.7174,26/2/2022
"Channel2:26",18:14:42.7174,26/2/2022
"Channel1:1023",18:14:42.7174,26/2/2022
"Channel2:28",18:14:42.7174,26/2/2022
"Channel1:25",18:14:42.7174,26/2/2022
"Channel2:27",18:14:42.7174,26/2/2022
"Channel1:25",18:14:42.7174,26/2/2022
"Channel2:25",18:14:42.7174,26/2/2022
"Channel1:27",18:14:42.7174,26/2/2022
"Channel2:27",18:14:42.7174,26/2/2022
"Channel1:27",18:14:42.7174,26/2/2022
"Channel2:25",18:14:42.7174,26/2/2022
"Channel1:25",18:14:42.7174,26/2/2022
"Channel2:26",18:14:42.7174,26/2/2022
"Channel1:1023",18:14:42.7174,26/2/2022
"Channel2:26",18:14:42.7174,26/2/2022
"Channel1:1023",18:14:42.7174,26/2/2022
"Channel2:26",18:14:42.7174,26/2/2022
"Channel1:1023",18:14:42.7174,26/2/2022
"Channel2:27",18:14:42.7174,26/2/2022
"Channel1:1023",18:14:42.7174,26/2/2022
"Channel2:28",18:14:42.7174,26/2/2022
"Channel1:1023",18:14:42.7174,26/2/2022
"Channel2:27",18:14:42.7174,26/2/2022
"Channel1:25",18:14:42.7174,26/2/2022
"Channel2:26",18:14:42.7174,26/2/2022
"Channel1:23",18:14:42.7174,26/2/2022
"Channel2:27",18:14:42.7174,26/2/2022
"Channel1:27",18:14:42.7174,26/2/2022
"Channel2:28",18:14:42.7174,26/2/2022
"Channel1:25",18:14:42.7174,26/2/2022
"Channel2:26",18:14:42.7174,26/2/2022
"Channel1:26",18:14:42.7174,26/2/2022
"Channel2:26",18:14:42.7174,26/2/2022
"Channel1:1023",18:14:42.7174,26/2/2022
"Channel2:30",18:14:42.7174,26/2/2022
"Channel1:1023",18:14:42.7174,26/2/2022
"Channel2:30",18:14:42.7174,26/2/2022
"Channel1:1023",18:14:42.7174,26/2/2022
"Channel2:28",18:14:42.7174,26/2/2022
"Channel1:1023",18:14:42.7174,26/2/2022
"Channel2:28",18:14:42.7174,26/2/2022
"Channel1:1023",18:14:42.7174,26/2/2022
"Channel2:29",18:14:42.7174,26/2/2022
"Channel1:25",18:14:42.7174,26/2/2022
"Channel2:27",18:14:42.7174,26/2/2022
"Channel1:23",18:14:42.7174,26/2/2022
"Channel2:26",18:14:42.7174,26/2/2022
"Channel1:23",18:14:42.7174,26/2/2022
"Channel2:26",18:14:42.7174,26/2/2022
"Channel1:25",18:14:42.7174,26/2/2022
"Channel2:29",18:14:42.7174,26/2/2022
"Channel1:24",18:14:42.7174,26/2/2022
"Channel2:25",18:14:42.7174,26/2/2022
"Channel1:1023",18:14:42.7174,26/2/2022
"Channel2:29",18:14:42.7174,26/2/2022
"Channel1:1023",18:14:42.7174,26/2/2022
"Channel2:27",18:14:42.7174,26/2/2022
"Channel1:1023",18:14:42.7174,26/2/2022
"Channel2:28",18:14:42.7174,26/2/2022
"Channel1:1023",18:14:42.7174,26/2/2022
"Channel2:29",18:14:42.7174,26/2/2022
"Channel1:1023",18:14:42.7174,26/2/2022
"Channel2:28",18:14:42.7174,26/2/2022
"Channel1:25",18:14:42.7174,26/2/2022
"Channel2:27",18:14:42.7174,26/2/2022
"Channel1:25",18:14:42.7190,26/2/2022
"Channel2:27",18:14:42.7190,26/2/2022
"Channel1:24",18:14:42.7190,26/2/2022
"Channel2:27",18:14:42.7190,26/2/2022
"Channel1:24",18:14:42.7190,26/2/2022
"Channel2:26",18:14:42.7190,26/2/2022
"Channel1:26",18:14:42.7190,26/2/2022
"Channel2:26",18:14:42.7190,26/2/2022
"Channel1:1023",18:14:42.7190,26/2/2022
"Channel2:27",18:14:42.7190,26/2/2022
"Channel1:1023",18:14:42.7190,26/2/2022
"Channel2:28",18:14:42.7190,26/2/2022
"Channel1:1023",18:14:42.7190,26/2/2022
"Channel2:28",18:14:42.7190,26/2/2022
"Channel1:1023",18:14:42.7190,26/2/2022
"Channel2:27",18:14:42.7190,26/2/2022
"Channel1:1023",18:14:42.7190,26/2/2022
"Channel2:28",18:14:42.7190,26/2/2022
"Channel1:26",18:14:42.7190,26/2/2022
"Channel2:27",18:14:42.7190,26/2/2022
"Channel1:26",18:14:42.7190,26/2/2022
"Channel2:28",18:14:42.7190,26/2/2022
"Channel1:25",18:14:42.7190,26/2/2022
"Channel2:23",18:14:42.7190,26/2/2022
"Channel1:26",18:14:42.7190,26/2/2022
"Channel2:27",18:14:42.7190,26/2/2022
"Channel1:24",18:14:42.7190,26/2/2022
"Channel2:27",18:14:42.7190,26/2/2022
"Channel1:26",18:14:42.7190,26/2/2022
"Channel2:26",18:14:42.7190,26/2/2022
"Channel1:1023",18:14:42.7190,26/2/2022
"Channel2:29",18:14:42.7190,26/2/2022
"Channel1:1023",18:14:42.7190,26/2/2022
"Channel2:28",18:14:42.7190,26/2/2022
"Channel1:1023",18:14:42.7190,26/2/2022
"Channel2:28",18:14:42.7190,26/2/2022
"Channel1:1023",18:14:42.7190,26/2/2022
"Channel2:28",18:14:42.7190,26/2/2022
"Channel1:1023",18:14:42.7190,26/2/2022
"Channel2:25",18:14:42.7190,26/2/2022
"Channel1:25",18:14:42.7190,26/2/2022
"Channel2:28",18:14:42.7190,26/2/2022
"Channel1:26",18:14:42.7190,26/2/2022
"Channel2:26",18:14:42.7190,26/2/2022
"Channel1:24",18:14:42.7190,26/2/2022
"Channel2:27",18:14:42.7190,26/2/2022
"Channel1:24",18:14:42.7190,26/2/2022
"Channel2:28",18:14:42.7190,26/2/2022
"Channel1:24",18:14:42.7190,26/2/2022
"Channel2:26",18:14:42.7190,26/2/2022
"Channel1:1023",18:14:42.7190,26/2/2022
"Channel2:30",18:14:42.7190,26/2/2022
"Channel1:1023",18:14:42.7190,26/2/2022
"Channel2:27",18:14:42.7190,26/2/2022
"Channel1:1023",18:14:42.7190,26/2/2022
"Channel2:28",18:14:42.7190,26/2/2022
"Channel1:1023",18:14:42.7190,26/2/2022
"Channel2:29",18:14:42.7190,26/2/2022
"Channel1:1023",18:14:42.7190,26/2/2022
"Channel2:26",18:14:42.7190,26/2/2022
"Channel1:27",18:14:42.7190,26/2/2022
"Channel2:29",18:14:42.7190,26/2/2022
"Channel1:25",18:14:42.7190,26/2/2022
"Channel2:27",18:14:42.7190,26/2/2022
"Channel1:24",18:14:42.7190,26/2/2022
"Channel2:26",18:14:42.7190,26/2/2022
"Channel1:23",18:14:42.7190,26/2/2022
"Channel2:25",18:14:42.7190,26/2/2022
"Channel1:24",18:14:42.7190,26/2/2022
"Channel2:27",18:14:42.7190,26/2/2022
"Channel1:1023",18:14:42.7190,26/2/2022
"Channel2:31",18:14:42.7190,26/2/2022
"Channel1:1023",18:14:42.7190,26/2/2022
"Channel2:25",18:14:42.7190,26/2/2022
"Channel1:1023",18:14:42.7207,26/2/2022
"Channel2:25",18:14:42.7207,26/2/2022
"Channel1:1023",18:14:42.7207,26/2/2022
"Channel2:29",18:14:42.7207,26/2/2022
"Channel1:1023",18:14:42.7207,26/2/2022
"Channel2:27",18:14:42.7207,26/2/2022
"Channel1:25",18:14:42.7207,26/2/2022
"Channel2:28",18:14:42.7207,26/2/2022
"Channel1:22",18:14:42.7207,26/2/2022
"Channel2:24",18:14:42.7207,26/2/2022
"Channel1:24",18:14:42.7207,26/2/2022
"Channel2:28",18:14:42.7207,26/2/2022
"Channel1:23",18:14:42.7207,26/2/2022
"Channel2:29",18:14:42.7207,26/2/2022
"Channel1:27",18:14:42.7207,26/2/2022
"Channel2:27",18:14:42.7207,26/2/2022
"Channel1:1023",18:14:42.7207,26/2/2022
"Channel2:27",18:14:42.7207,26/2/2022
"Channel1:1023",18:14:42.7207,26/2/2022
"Channel2:28",18:14:42.7207,26/2/2022
"Channel1:1023",18:14:42.7207,26/2/2022
"Channel2:29",18:14:42.7207,26/2/2022
"Channel1:1023",18:14:42.7207,26/2/2022
"Channel2:28",18:14:42.7207,26/2/2022
"Channel1:1023",18:14:42.7207,26/2/2022
"Channel2:30",18:14:42.7207,26/2/2022
"Channel1:26",18:14:42.7207,26/2/2022
"Channel2:28",18:14:42.7207,26/2/2022
"Channel1:27",18:14:42.7207,26/2/2022
"Channel2:27",18:14:42.7207,26/2/2022
"Channel1:25",18:14:42.7207,26/2/2022
"Channel2:27",18:14:42.7207,26/2/2022
"Channel1:25",18:14:42.7207,26/2/2022
"Channel2:27",18:14:42.7207,26/2/2022
"Channel1:23",18:14:42.7207,26/2/2022
"Channel2:27",18:14:42.7207,26/2/2022
"Channel1:1023",18:14:42.7207,26/2/2022
"Channel2:27",18:14:42.7207,26/2/2022
"Channel1:1023",18:14:42.7207,26/2/2022
"Channel2:28",18:14:42.7207,26/2/2022
"Channel1:1023",18:14:42.7207,26/2/2022
"Channel2:28",18:14:42.7207,26/2/2022
"Channel1:1023",18:14:42.7207,26/2/2022
"Channel2:27",18:14:42.7207,26/2/2022
"Channel1:1023",18:14:42.7207,26/2/2022
"Channel2:28",18:14:42.7207,26/2/2022
"Channel1:26",18:14:42.7207,26/2/2022
"Channel2:29",18:14:42.7207,26/2/2022
"Channel1:22",18:14:42.7207,26/2/2022
"Channel2:29",18:14:42.7207,26/2/2022
"Channel1:25",18:14:42.7207,26/2/2022
"Channel2:27",18:14:42.7207,26/2/2022
"Channel1:26",18:14:42.7207,26/2/2022
"Channel2:31",18:14:42.7207,26/2/2022
"Channel1:25",18:14:42.7207,26/2/2022
"Channel2:24",18:14:42.7207,26/2/2022
"Channel1:1023",18:14:42.7207,26/2/2022
"Channel2:28",18:14:42.7207,26/2/2022
"Channel1:1023",18:14:42.7207,26/2/2022
"Channel2:28",18:14:42.7207,26/2/2022
"Channel1:1023",18:14:42.7207,26/2/2022
"Channel2:29",18:14:42.7207,26/2/2022
"Channel1:1023",18:14:42.7207,26/2/2022
"Channel2:28",18:14:42.7207,26/2/2022
"Channel1:1023",18:14:42.7207,26/2/2022
"Channel2:26",18:14:42.7207,26/2/2022
"Channel1:1023",18:14:42.7207,26/2/2022
"Channel2:30",18:14:42.7207,26/2/2022
"Channel1:26",18:14:42.7207,26/2/2022
"Channel2:26",18:14:42.7207,26/2/2022
"Channel1:26",18:14:42.7207,26/2/2022
"Channel2:29",18:14:42.7207,26/2/2022
"Channel1:26",18:14:42.7207,26/2/2022
"Channel2:28",18:14:42.7207,26/2/2022
"Channel1:24",18:14:42.7207,26/2/2022
"Channel2:28",18:14:42.7207,26/2/2022
"Channel1:24",18:14:42.7224,26/2/2022
"Channel2:27",18:14:42.7224,26/2/2022
"Channel1:1023",18:14:42.7224,26/2/2022
